will,today,can,people,us,need,thank,biden,time,day,get,support,congress,help,work,american,must,now,act,one,make,new,great,just,families,americans,t,vote,country,like,party
0.1950005915598265,0.06281523231360105,0.1414427207426493,0.14364180112217978,0.12955911724031752,0.0924460130235231,0.17849900487120846,0.7235272113863098,0.1263974196960358,0.08020404326005011,0.07481582826553546,0.18795195881341836,0.24011864071404018,0.0793176853522176,0.05848806145573747,0.216339991678991,0.02901442729278933,0.05957293392955323,0.01171938611696384,0.060620220674601794,0.04689813757705492,0.03062390027414767,0.08833710901015983,0.05754637002108979,0.034308209827854985,0.29106059952107316,0.18215152778664415,0.09866767182082253,0.05323374632163509,0.07143772670053655,1
0.26476224085464717,0.08174338759601175,0.36638005703925514,0.367425395767225,0.11858345226606201,0.1679227015383676,0.02269463141778982,0.13048629142386867,0.12307404202104986,0.1805271172373128,0.24725911323561867,0.10849124356256738,0.25388492082422115,0.06005721346075279,0.10434751834195001,0.04431488595478694,0.018721359530504595,0.09523955011302163,0.06481588489708072,0.20573358414733356,0.2697525302958559,0.03440332923713209,0.05197469146874386,0.2156016728687191,0.019532767304928533,0.15387372060060386,0.01895677737410372,0.2805705665491718,0.0604607368197353,0.32671519203558536,0
0.5040545733433768,0.09987227072867129,0.06700566759354921,0.052264212841992425,0.06829165845986367,0.12060172260655197,0.09384794137897007,0.06540524191166153,0.08883346948691685,0.10858538145895838,0.07587962051095964,0.12899535486863137,0.7341798933745081,0.054971083917761045,0.10983710757416447,0.06663747903016154,0.14478073175329195,0.04644786755554623,0.048732689677429025,0.03819346814612512,0.07020590075158926,0.055712683546017744,0.1406803201408698,0.04631514298221969,0.06713587318903928,0.03559754282906982,0,0.1393436026666387,0.11068086732393247,0.03808452487769736,0
0.28438784970368874,0.24139848961789148,0.10144242958183446,0.05398017085437143,0.09072942088947102,0.05030362739561658,0.12099203310020833,0.5092430618545631,0.09057379977710144,0.0841128727198422,0.05696963637245854,0.09072942088947102,0.15923979956271656,0.0938986285295443,0.11562492252262063,0.389127914641253,0.10959452918803338,0.09256302057759336,0.18971555932214568,0.05735052382802984,0.0563973875990691,0.08409964596258498,0.034772455383634965,0.03863659067214207,0.0910088852759994,0.49493088820821096,0.01811798552694031,0.04520519609603397,0.0901328093526143,0.02541641638385949,0
0.3070331872254041,0.19700307622186228,0.11361781538874054,0.08312161165367615,0.06739087165535457,0.10182979246718708,0.10458652077829299,0.13090315493313937,0.07963636056138629,0.09313912068258684,0.07783171092590245,0.09301838622851757,0.12306225238963332,0.19351741823741198,0.11776598608767402,0.6126655668527323,0.10463793882879029,0.06487941229463258,0.23895934744243258,0.05255322304107815,0.07513450097503913,0.0647123198948974,0.07332290802979406,0.02607072434254658,0.1406653165890629,0.4586430540423186,0.018338147780299022,0.03776562805209956,0.09394760174749943,0.03048920432006745,0
0.28785257650085977,0.17036882754547372,0.1364495857389061,0.1108395069112238,0.1571472502290276,0.12433094375497146,0.10632714933347144,0.07791644070481774,0.11260992338763069,0.1563648754437,0.16549135201109985,0.24893236983182246,0.16685044300247848,0.223085401304223,0.21999645125238976,0.29311159111454116,0.011793193967140927,0.15464796875298534,0.2500815230150982,0.0867988504927816,0.13152918409115424,0.342789170055673,0.24923744098054718,0.05234517730636897,0.1430377914361951,0.34577937359940397,0.034331787580718934,0.08654611095350556,0.07099762000675319,0.1172630041284036,0
0.2214819726725097,0,0.30096616882809213,0.0754562179146933,0.3067423928115667,0,0.17244504522233262,0.6609996291265287,0.29925680097721885,0,0,0,0,0.1587285012651247,0.15857682099397732,0,0,0.07823537872138074,0,0,0,0.08043493169924883,0,0.07801182147739279,0,0.3597565259312276,0,0,0,0.07697810170511608,1
0.19521910972974837,0.33481932210693677,0.17539057081155046,0.06266116416204154,0.1212193966867534,0.11597571231917682,0.18654162203642757,0.08426317887437242,0.10300170566703927,0.1421771835596069,0.14077091228139105,0.18601870551469532,0.363211000698337,0.16939130540321054,0.19926332884585515,0.4415178867734613,0.08408409238285107,0.07237781777512202,0.16287839036340473,0.08491477695827084,0.11887449524902059,0.05800674105856722,0.18009116789739,0.0591006601769223,0.14085969249384062,0.3537863101882545,0.030578966176481554,0.05072146285028237,0.09544992691570106,0.086354801961449415,0
0.48148860181946324,0,0,0,0.5001297533997766,0,0,0,0,0,0.5001297533997766,0,0,0.5175994453691924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1715373801162891,0.10546348443176855,0.07261891246632135,0.1267713686722052,0.13980164246089882,0.02450715994945156,0.597930549111829,0.47256276548948534,0.17115606754358512,0.15130526235503136,0.11513076437956374,0.07675384291970916,0.2227915525858623,0.04539135951950153,0.0481822327153949,0.12036646626226337,0.07554897171624167,0.03915250131620139,0.01056303161517734,0.1572935429920513,0.0591789627003766,0.08338174566478375,0.251285712826013,0.10875602182491592,0.01212667095575224,0.192898223356349,0.03236495600051517,0.08110160986927431,0.14851311560890307,0.11281824556776163,1
0.21980099054872893,0.09299327444193559,0.17508940452062371,0.10328762444516677,0.055109487069126016,0.078205393760363,0.038358122479445554,0.6333627411615151,0.08192704306208833,0.0804723166950445,0.07610357738117401,0.07085505480316202,0.07617380768546393,0.0461707687531418,0.11124662204662769,0.5070177499098024,0.10570700855348365,0.07496429913018583,0.010112384076392263,0.11095587588606612,0.06744550936278462,0.06881418496068432,0.04054469388318097,0.0427143365608379,0.11028848611186493,0.3324035928260009,0.04788464076219026,0.01606377838503982,0.09569615451287519,0.11063938470689262,1
0.11155962511131184,0.040402342478297555,0.09863747694258401,0.10722507243846294,0.10206537165447738,0.0747069892276299,0.012942702079771535,0.7970787541913881,0.044172198996033085,0.05726217184027134,0.08748460427526632,0.029928943567854267,0.04900586419636115,0.03256280041082943,0.02935786075490012,0.360557032763629,0.030098275727232247,0.09551597001442935,0.025628627896733126,0.0857518899805128,0.06548032538457053,0.12154430518131197,0.026084133414028644,0.12022481285226239,0.016974472251988854,0.31681396986368215,0.009884353399612604,0.06341634074728505,0.03917799695993276,0.08088527507714678,1
0.2825186379814752,0.28225640925696643,0.22314613378837309,0.16603240302281227,0.22009240126959795,0.1166036525880805,0.2969567557361488,0.03161849574150451,0.2004066153523442,0.2549651873909282,0.22009240126959795,0.06602772038087938,0.35492054082627283,0.060741413098082654,0.12895215883967398,0.12885675737033497,0.07776727941055765,0.14969357802550032,0.01884686053902504,0.14770926300526144,0.09050467145291934,0.14620703925801296,0.09067774943370917,0.23882532687572625,0.08113781321216049,0.03441744800421841,0.0472471136630939,0.32932587165610067,0.1222990671647444,0.11046595218980416,0
0.30702483058348623,0.09934894110161695,0.3610455258273816,0.36207564431624667,0.5396963866123881,0.12184429854397828,0.13791253741476406,0,0.14359797247238656,0.12537617302920737,0.02453165393692673,0.09812661574770692,0.047471631909682094,0.10155420976598041,0.1014571650011733,0.3231554593557219,0.07801196123083289,0.17519199132249316,0,0.07408700282651899,0.15131571560064733,0.02573106235235581,0.025267514417300116,0.14973546942225277,0.0813930998568828,0.1150857892813972,0,0.02502742733178474,0.1277956883899058,0.09850090217749644,0
0.17520884032553039,0.18425917329205724,0.17856509758322042,0.17907457130697024,0.06066405571827335,0,0.6820847771200722,0,0.05918363967287174,0,0,0.3639843343096401,0.23478414709506498,0,0,0,0,0,0.07792138605822058,0.061069643313674246,0.12472898655548281,0.06363005952419819,0.31241878481051955,0,0,0,0.06511359590907967,0.24756019305408997,0.06320490889829969,0.12179089582299132,1
0.4142649879284681,0.13350983051892806,0.20429058662310967,0.21170257443330592,0.15268835026656857,0.1447807742674428,0.07023161357815193,0.3888516845000418,0.2166723173726933,0.10641250245935653,0.20127100716956767,0.07634417513328429,0.09401314773244664,0.028731236925862852,0.08611134443935857,0.2438016395520691,0.036784625445189664,0.26198373263835417,0.02674420569938221,0.1746695382562114,0.07848413266342581,0.06551739464596806,0.14297131451744038,0.14826857895220572,0.01535156734849538,0.26047621945074007,0.02979774857560066,0.07080641422658221,0.05061749280087215,0.3344089149305865,1
0.36721977295645547,0.24136771457898976,0.13254834273780666,0.06880902396723215,0.10012719433447373,0.12156557282866297,0.23766763992844342,0.17809111620021867,0.09303213246701302,0.1478328893972374,0.10171651487946538,0.15575341340918136,0.11379431176617419,0.15132491375462206,0.16268315786583407,0.5652751961494658,0.14825429421523512,0.07296479905933866,0.1633152393657078,0.05119828545297756,0.08332736136428529,0.07334914598228957,0.08021272493446127,0.02910252098924335,0.1740148040216937,0.3056963302304415,0.00852946398911901,0.10539359864126695,0.11260035974444649,0.028716889032445667,0
0.2228398016253412,0.06989400585999976,0.11289017306337672,0.1784758077546868,0.05955880984658223,0.0658867055267249,0.07000967814025091,0.7117223029327059,0.07131113061057114,0.051193312732287256,0.08121655888170305,0.05008354464371688,0.19907386966027632,0.03362139168581818,0.023792394787170195,0.40417147559927724,0.02152274723326576,0.10771528042944949,0.01043205365023938,0.07767157853487903,0.04174654563108579,0.05111245281712992,0.06831642110870052,0.09914537030629042,0.011976304399907179,0.13335444613632874,0.2673322756972509,0.11738203636542574,0.07192549810124875,0.12093074496949871,1
0.17214833220231857,0.1988478457854092,0.09778955321584087,0.043265542002123375,0.06155863209654368,0.08735731937444556,0.02966327449207625,0.7959167158941998,0.05433672950761881,0.0868932096355869,0.06448999552971242,0.0439704514975312,0.32333435634989843,0.06370889477032943,0.015154289244116591,0.29604717075680903,0.062145941753405244,0.03887786414397569,0.003765259329406966,0.03246058129207521,0.0271217764229802,0.0184481067938292,0.02113505579373575,0.011928237175834893,0.016209856677836434,0.19252741186628725,0.018878224852266923,0.014953024670759882,0.11605734481162085,0.032367990543115364,1
0,0.1643417209470957,0.10617543001562829,0.053239182434631944,0,0.0537475326548349,0,0,0.10557239590276418,0.05530550082811887,0.10821317753954451,0,0.31410781424331635,0.055996549190839656,0.05594303912996914,0,0.05735394110662892,0.05520005793689588,0.0694984920131681,0,0.0556232179280021,0,0,0.16512697205636512,0.05983973459998837,0,0,0.883200926990334,0,0,0
0.2735412461323667,0.2583167218628306,0.1905952655338235,0.05990925860849096,0.18265601409327695,0.1036822243469281,0.14669417050452502,0.27489922663213506,0.10465630052569926,0.11854182076919363,0.12177067606218464,0.153662995983233,0.26930349900603806,0.07801495907300977,0.17986248072607003,0.4328483405218356,0.13829900404886472,0.07394738403532489,0.31654654652366443,0.10507269441469583,0.13114509722624323,0.10947798999962316,0.1224370835500322,0.06193830696222152,0.04168466194093216,0.3264371214193573,0.04979132088811852,0.047326325782607925,0.12082944647435379,0.06402793494546898,1
0.14410869775616122,0.36139458285048137,0.33892894238418597,0.11329865295145677,0.34543375816901734,0.19444680985565285,0.22008951801483004,0,0.12356811907526942,0.117695998662735,0.12665904466197303,0.14968796187324085,0.15597280940776295,0.405166518917569,0.047621099239969635,0.25279992464042733,0.03661658935211914,0.21144888891914926,0.014790019619323554,0.12750586139309952,0.13020934795507588,0.012077426703350247,0.166037907351302,0.07028155822231064,0.06367266563001488,0.054017986727859686,0.1977441952093502,0.035241481486524874,0.05998365082629265,0.17337567673634185,0
0.11168351200363871,0.23490494605077775,0.34146868130021935,0.2029291520217302,0.3093531026134622,0.20486680535144663,0.33333275017848124,0,0.1634770584902458,0.09222729048381134,0.24490453956899094,0.2577942521778852,0.19954486361637408,0.2134392701727211,0.053308827131698946,0,0.02732664670462112,0.15780249296331206,0.03311299452320068,0.07785534370764093,0.3047733764933075,0.08111952003631323,0.013276357151355308,0.05245052434901866,0.042766528021293486,0.06046974056535273,0.06917568634855512,0.35505560916745216,0.013429585304251639,0.06469439056418318,0
0.3115339230432623,0.09360744747440604,0.04535736998637674,0.27292068928990865,0.13868364263766478,0.2296055428380538,0,0,0.04509975820776131,0.33076549707998015,0.0462278808792216,0.0462278808792216,0.17891275905858975,0.04784263551813089,0,0,0,0.09432424999812807,0.41564949078911484,0.18614780452871688,0.23761833364102203,0.19395226891408604,0,0,0.05112619711996937,0,0.19847427077949276,0.4244591249915763,0.09632817868629681,0.23202104432423434,0
0.10554932327007462,0.047572039526770395,0.13062217146418076,0.1271420667350848,0.14879135538691188,0.07001240341978533,0.2509434555804963,0.37125660981879327,0.057300127767452046,0.06403718924885946,0.12921354546758135,0.06656455372572373,0.04546243421553562,0.08509901009687176,0.016193845685693403,0.20631878059022873,0.13281807870170442,0.0559257115613862,0.00502943651503699,0.08277655341069441,0.10868355198994244,0.09035405993534414,0.0685612484698445,0.07966557727328517,0.004330455777231541,0.1836914635075425,0.29419303148953363,0.6671138450536782,0.07751166609893756,0.12184541304231906,1
0.43739051334478984,0.3066558142650825,0.14858968598516661,0.29802727048638444,0.15144145936297346,0.1504364804264767,0,0,0,0.4643914510217448,0,0,0,0.15673135789127635,0,0,0,0,0,0,0,0,0,0.30812106494475067,0,0,0.3250985405471874,0,0.15778443312320511,0.304038211461056,0
0.21785085833752577,0.018328307628157257,0.053285749333679376,0.01781259392764254,0.06335982779454492,0.10789605662732787,0.05088536190702095,0.8582148785001911,0.008830517920204665,0.05551180821150359,0.02715421191194782,0.06335982779454492,0.19267082869006097,0.009367572401307695,0.028075862368581644,0.31795770101435566,0.038378593222639104,0.07387462931231359,0,0.03644767930074419,0.08374606574820195,0.03797579087719919,0.009322913200765618,0.01841588322255349,0.13013640497007023,0.04246301422420296,0.0874376940708645,0.027702985992117596,0,0.054515573595704796,1
0.2811479486200974,0.32067747728501184,0.269427068709671,0.13867191114367508,0.13511964379012076,0.12267691525504108,0.08004579793696319,0.012523420096483205,0.11056059666211218,0.14999441631538682,0.19904721719619942,0.15110153714164043,0.1996187003761061,0.273664233636886,0.2133142111051771,0.344502768145037,0.05852376418486931,0.10524058931096822,0.20901564422516464,0.11993428131919814,0.21508196289261566,0.24687746271825284,0.1122360823675394,0.09459368094537707,0.16711228864713562,0.21811241801229858,0.053021828209729414,0.07707761470662461,0.09688016836940333,0.1239675037463111,0
0.1667422753432516,0.04641757193276352,0.10829277153239636,0.15037165036725997,0.07556179117334445,0.07168685726948923,0.04104758475501951,0.6293584895901397,0.06295004687732818,0.03384503909114944,0.05603458671281725,0.04839350670652398,0.2661549723026663,0.024602621152926756,0.06144777748568572,0.3429758000880131,0.11519544829621103,0.07102569130123675,0.16794156102902583,0.08290446354119765,0.07331578344187602,0.07480358484905412,0.07345598999204007,0.07945965469535868,0.015023520877921049,0.4819394513057911,0.08839428962035294,0.04763918318985392,0.04157473247692445,0.05710056790649824,1
0.26212359689066994,0.0823410371150938,0.13530709218593565,0.2713862883164689,0.15911993358090656,0.1668453329211053,0.0357817436196244,0.6400571831296455,0.08451783962123445,0.10843051118813665,0.08663196383849357,0.0654159726943727,0.12316630482179657,0.06221170538465065,0.07312030134979983,0.3959275007349673,0.050600983209212406,0.09740140436450624,0.011354743052914455,0.0907708071048212,0.0926954061353793,0.05006990082690629,0.06555718136531125,0.07733874911834902,0.052794094831397215,0.25712164871783905,0.09488385515197101,0.10281259349586769,0.11236505849856632,0.11713303661794575,1
0.32381140320813123,0.13931089117352316,0.11000475148207862,0.10530412961689264,0.11721217384933924,0.0658107158816795,0.10313932973733494,0.35141660407730013,0.06463361766133095,0.18231865333651218,0.12230835532104964,0.13250071826447044,0.17751077561487666,0.06329031261172482,0.10011390171481802,0.5146786267754762,0.04321633999006989,0.051991729453199013,0.2552905381604904,0.03591177456533852,0.03667320622732933,0.06948949003114259,0.015747145195431373,0.16589812262192505,0.10145113129726918,0.43034054014529216,0.07657961142543086,0.10918263185171792,0.021238519702310905,0.035809339612816786,0
0.326531417973947,0.17169912493563713,0.17919266246155677,0.06417997383019788,0.27394766464164866,0.11662702443315505,0.07333735241030058,0,0.07636067981941622,0.2666837042565638,0.1695866495400682,0.10436101510158043,0.4796332038998129,0.1350079733497817,0.18883054443791136,0.1145622979623608,0.15210871760406525,0.14639639164187945,0,0.10505875172118953,0.1877510176079528,0.12314639558518548,0.20154649940718658,0.18579026404784216,0.24526565294622166,0,0.0420058522641281,0.2262489689010864,0.10873207163500889,0.11785396672455176,0
0.3879979461364128,0.07271996499669585,0.17422425824264504,0.33570056535992304,0.2793204765784494,0.1466610657551097,0.07851446905267459,0.008598687169828893,0.1712882762304675,0.222289737032542,0.20949035743383707,0.02992719391911958,0.06949516265658369,0.05575060864435079,0.12789758086662037,0.09636755421137763,0.09094028402293122,0.24425606947847842,0.025627129644839614,0.27516250052202335,0.06973641409709386,0.048131950605824106,0.168509458766276,0.41201913414616964,0.008826209559862885,0.12167825196021073,0.02569781645450041,0.09363149330008338,0.11432910296593302,0.22631147206287897,0
0.3407421383435305,0.20849048351352864,0.2146755738013047,0.27227609646542217,0.1737495148634196,0.3132306810019383,0.09406111095940993,0,0.18206566946226335,0.15128847596663672,0.1737495148634196,0.09009234104029164,0.2366032846265422,0.06659949662701717,0.09315019620943615,0.1695409060832314,0.10232086608388549,0.2100870071746976,0.11572124553773971,0.21378031759954869,0.16538868770978765,0.2902412793508129,0.19221776667847182,0.1243827189179919,0.09252150602696631,0.2717047412393313,0.07597885767889562,0.0459565328194651,0.06704697747131311,0.13565397324872266,0
0.21255379413537714,0.09934807275885517,0,0.07241449593095742,0.3679715928317811,0.04873729343372664,0.05516453280534188,0.42290267810544135,0.0239327862297309,0.351050216159409,0.07359431856635622,0.02453143952211874,0.142413650975529,0.050776661074218826,0.07609220867387552,0.10771754495653772,0,0.025027208583752517,0,0.07408635528149303,0.10087626203400424,0.23157753708887704,0.12633646785413488,0.07486708034224429,0.02713079615138025,0.5754239169667628,0.026330752555176012,0.10010883433501007,0.10223565713049523,0.07387503093515752,1
0.3633996958430082,0.08106656342631516,0.26561235590925547,0.20446725765137636,0.19254729617473085,0.15528813754162168,0.12860984540404868,0.03286498606149841,0.1413513208112581,0.0954839344935751,0.09150762590482257,0.17729602519059376,0.44269501202930667,0.12627202199273346,0.22667821959712142,0.31809955405939966,0.020208271250185476,0.0972468257883866,0.03183351756265295,0.17656223578553454,0.10975139114157659,0.04399158595461342,0.04319907266659448,0.08339329134088003,0.025300948426630283,0.17887140460104028,0.3069358012550343,0.16142973080872178,0.05561519314902247,0.12630291489941853,0
0.3209535980565813,0.194046915177276,0.13242984043937658,0.13147960633763114,0.12012460803099632,0.09787532456205479,0.21397744853722858,0.09888907366974634,0.12509380715520027,0.1448603237389293,0.08368231121260417,0.11607546394006386,0.14104024987096472,0.0963833856976304,0.1702541510478245,0.533393721461698,0.30903583360702064,0.06747259857084105,0.20283974968351745,0.09103548728530347,0.06243964810372009,0.0736166767224835,0.10287489128566599,0.06178756768428359,0.16270765259327286,0.36092062734647784,0.028974250511597476,0.08399650026165927,0.046406122767196155,0.07180773594440018,0
0.21145849122718782,0.1426596912541764,0.08132420295909809,0.13048997349547,0.05801949931585525,0.04528423175570925,0.11649113180692845,0.6608533190154375,0.0646898511266564,0.15673494669833102,0.041442499511325184,0.14504874828963812,0.20049026120263228,0.0428900992511607,0.047134025023050904,0.4367376125837958,0.06589467374476046,0.06342004992614576,0.037262261413010075,0.025031745403939994,0.017041659688495376,0.060856204738055426,0.14939968369205325,0.0758865929013324,0.11000101370145728,0.31107190918753236,0.017792876751758755,0.09301607322501378,0.043178277072268435,0.08320114903078941,1
0.2973167137354793,0.12938254070543462,0.12422332643496195,0.079170909539516,0.06034560894473255,0.08697923745711869,0.04257281734132457,0.30087418027057544,0.115437184547387,0.03749344680124589,0.09347653150262493,0.08519380086315183,0.21523390419050958,0.15062314786080114,0.08930880122942748,0.4624118101893235,0.13922319266221214,0.0676009663991304,0.18998124887869317,0.03930822012730638,0.08636540279111711,0.055849449849572824,0.018281105277193767,0.026481634512410795,0.096838203133314385,0.5995068151189424,0.01778049190733384,0.021728882056863342,0.05301067343006656,0.049885941806794086,0
0.275968551964401,0.20648694195657688,0.14016639501432435,0.11837163059028301,0.13721743369945177,0.2156635724504362,0.05917678666853699,0.2592351103779727,0.1109460986734916,0.11335916015040017,0.12969867020907086,0.04887196268747598,0.1727775749759705,0.1079668736585706,0.0845418196868767,0.37554435841495076,0.1753404903356924,0.26847499796577345,0.22574766697039397,0.14665000315575002,0.15942129668908864,0.08675010252024991,0.048401869219134155,0.18261498530626555,0.06028703637771737,0.4453204935064575,0.05245658556846822,0.0728717851621385,0.14590227816082568,0.04717151543304966,0
0.39883849495874335,0.11010308295900784,0.1778343641506336,0.02547739328276599,0.3107098444952085,0.09773851637571661,0.011645031670579432,0.06695490965393218,0.11619884927982249,0.026466221509475096,0.0828559585320556,0.005178497408253475,0.020042001525205678,0.03751568783292663,0.03747983800345415,0.06821634256863376,0.06038228732203912,0.3011396895883634,0.026606575572458196,0.22416415112327046,0.0319419164757767,0.2009723796731138,0.0426706681121194,0.16857778766332282,0.03436327267148687,0.048587956038579516,0.6114158409478553,0.005283152448918657,0.016186180747893023,0.249515993311308,0
0.31068401978673854,0.20853805466127368,0.20143541428287143,0.04489114234274737,0.08990323496038904,0.16994918230164327,0.046015831159346446,0.21108180111861957,0.07789107722560297,0.06720704057080593,0.13217117378504958,0.11070174454077757,0.140217302589024,0.23469202446129953,0.11099065267457892,0.3446829454096159,0.20339939923525951,0.07050129996035537,0.20768866300497982,0.07902241974103585,0.16139583915425318,0.10063231089655618,0.06357612306827706,0.05528434240536247,0.25599360744139765,0.5098945925242702,0.03672661775709034,0.04517559026585878,0.11603739663413459,0.07879701573601798,0
0.17365774341667756,0.07174669667698372,0.2686368660864642,0.12043913506616388,0.07730615078447606,0.10239085376183739,0.4490879560966173,0.02776452282394973,0.11941438117502381,0.11852868985388967,0.17393883926507114,0.19326537696119017,0.1932287896601326,0.07000566939970945,0.07659960773961298,0.1838694483349636,0.02731529572821055,0.0591513542880036,0.028961835005647665,0.17510175913135848,0.09271858501958563,0.050678640318400504,0.043130237805364645,0.10158067868371377,0.010687190901956585,0.10577808949661764,0.42871110281005476,0.4600660889066947,0.033560017266116855,0.1196349077967417,0
0,0.07011508732398058,0.06794835332413983,0,0.1385048729391074,0.13758574233582693,0.07786494347447487,0,0.06756243376665494,0,0.0692524364695537,0.0692524364695537,0.6700579955562407,0,0,0.6081748632837378,0.07340880756068523,0.14130399244560085,0.08895293553528467,0,0,0,0.07132975792935158,0,0.07659043959274338,0,0.22299573168693226,0,0,0.13903317501093382,1
0.23847456108900122,0.033268440093563126,0.14136158254278305,0.23876195184590515,0.09352212967854259,0.05523873480956659,0.15346641175329084,0.6862946664647246,0.12822899413676034,0.0671744605280268,0.1718785085984026,0.05813537790828323,0.07826002432081748,0.06016606522028459,0.04704149018182004,0.24417362889807817,0.037510582779896336,0.1366714849251566,0.02272667655820953,0.15776050761293056,0.1169313957882391,0.06628016184641662,0.104137787836466,0.21342110531850045,0.013977264153396098,0.1185789321146351,0.18719833979059253,0.048995437992037275,0.04740285909312104,0.24357756485071796,1
0.14762277487391992,0,0,0,0,0,0.17240782025149695,0,0.29919220169763744,0.4702074178745284,0,0.15333808882472252,0.2967272133031438,0,0,0.6733075106185232,0,0,0,0,0,0,0.15793767432320574,0.155989962801487,0,0,0,0,0,0.15392296954622334,1
0.23702032422669364,0.169218320589886,0.1537822583146503,0.09144078341895728,0.09709166571676614,0.08680262114187523,0.049124866239053454,0.07173359036382099,0.0690119527100424,0.08081220243365544,0.05131988045029067,0.17753904588208663,0.3314806650504058,0.14570050747002383,0.20220827599793914,0.5055049554194931,0.11174050150951918,0.07570543748179004,0.17726876536657196,0.08168338364106911,0.07985054691414648,0.04582741424177812,0.035001422014266925,0.045857870277392104,0.14496235143677522,0.5270645438871321,0.019353855865006354,0.05377208643566395,0.10982896022205173,0.05847720270883297,0
0.35181427148341315,0.1322578241483325,0.11843623678092509,0.06182764160235128,0.1719694094519039,0.14947467956801871,0.223103314187225,0.05701186629998412,0.15970675412601312,0.19775246138669286,0.09921312083763686,0.27118253028954076,0.11519342556660428,0.23787224481265093,0.388096404838789,0.1597364227772244,0.04907824269631236,0.10627908079223199,0.010619720633709754,0.1714545547811888,0.20908791318483327,0.13528303906908612,0.4581480402715963,0.08074315336783926,0.03474649210635909,0.09308805959864684,0.07099341867394737,0.05398302516430831,0.027564950127658305,0.04149647981117266,1
0.3204841911367913,0.1531993892190768,0.14846513960113072,0.11911098680731329,0.03026290453022066,0.09018623164672107,0.3742917098404974,0,0.2952438335954495,0.24746784147552106,0.1513145226511033,0.12105161812088264,0.35137365007761806,0.03131999744790635,0.09387020458032365,0.2657688128175452,0,0.061749007704592004,0.3887190592883614,0.03046523618333764,0.12444474302243994,0.03174252683625017,0.09351204511030088,0,0.033469568429434965,0,0.032482604621211934,0.33961954237525604,0,0,0
0.17222718535150483,0.07244940091453146,0.03510526535263369,0.14082170432462038,0.1788950754246159,0.03554158237210994,0,0.15420050345747258,0.034905881441067065,0.0731436371576979,0,0.10733704525476954,0.3461829843534836,0,0,0.1571056465086721,0.03792638883160014,0.07300418490681886,0,0.0720364526730004,0,0.03752833259522868,0,0.03639778788785298,0,0.8392536845143618,0,0.07300418490681886,0,0,0
0.4450880260441278,0.13373681303280413,0.1296040063732392,0.23828527536622784,0.3302285036528515,0.15308396975968425,0.1237656756519285,0,0.1288679072870814,0.045006109107965014,0.24216756934542444,0.08806093430742706,0.46862269221577835,0.09113693085918592,0,0.19333777052957318,0.09334614794426911,0.06738045383572816,0.08483396771248626,0.11081211485839429,0.11316164655953115,0.06927482541424748,0,0.22395971496980402,0,0,0.2835598786123998,0.08984060511430421,0.13762391743757532,0.06629762024640226,0
0.10289147243926919,0.07944258873457631,0.02787482477668206,0.13178482088215232,0.025704110137065955,0.010750962267685935,0.05932264336995209,0.8162710961212418,0.02639667322379213,0.04425039239788007,0.009469935313655876,0.03246834964682015,0.054976311573718205,0.015401136422187461,0.027975307568461602,0.4752283845922834,0.07026809252415998,0.03036414332966997,0.022590068718151165,0.02315217707548306,0.022252300249448884,0.02270386745735203,0.02926199688988553,0.023396155670260765,0.02992391915570769,0.22213238920171988,0.002904151084891573,0.026223578330169518,0.012685595225258237,0.016296097180447798,1
0.1577001396561805,0.16584606865214024,0.16072100456959698,0,0.3276112109791077,0,0,0,0.47942452001787805,0.16743526539071385,0,0,0.31698308758699517,0,0,0,0,0,0,0.3298015532124801,0.16839714162619798,0.17181443449976938,0.33743835690683943,0.16663850777609823,0.18116248282060307,0,0.1758202922175562,0.167116041114446,0.17066643911972115,0.1644304126816803,0
0.2694218457774803,0.09174777233932306,0.23404916910620582,0.24782962605839617,0.10661054925635856,0.2727004109399909,0.43752206527444076,0.017230142092566486,0.10140865544453388,0.10897286179456485,0.13059792283903923,0.13059792283903923,0.4590262565305669,0.10205940304730379,0.10609546507016437,0.23406344788712066,0.03531533371455677,0.07477600570911556,0.008558653130882462,0.11805565838651165,0.16302834183310683,0.07687829994886489,0.10980847835605799,0.15997009755898758,0.014738378259727647,0.21256119446066424,0.1258731510101755,0.11284379043375621,0.058314808268596446,0.11638120079519008,0
0.18863966151870604,0.04959593936149331,0.06408439875630544,0.5623383623849973,0.0326571619211257,0.24330334576791912,0,0,0.39825265575186775,0.01669039516941286,0.29391445729013127,0.0326571619211257,0.4107703879438096,0.13519154805569003,0.016882794949438125,0,0,0.1166100182770607,0.08389453331110991,0.0986265032833589,0.15107649809160434,0.18839614707275015,0.03363675811633934,0.18272069462831753,0.036117521850513694,0,0.017526237074757898,0.06663429615832041,0.11908741047427324,0.06556345365172007,0
0.2786785552243262,0.20303289436588157,0.2669074038146247,0.24193153446039958,0.1865846539600732,0.14377342353983139,0.507807163371169,0.1503071187408524,0.12078714620585293,0.13902884726276127,0.13427119957874425,0.17089061764567454,0.0978582564446254,0.1407660281187936,0.08654246935969558,0.16079585579762687,0.1330876486531245,0.08005602769607033,0.04927652252814606,0.08777201924454676,0.12190092821415809,0.049384060447477396,0.13470666981907914,0.1188539322897447,0.052070939374070785,0.22087714439034115,0.26952240542674044,0.22415687754899694,0.0436036407942474,0.1067764225544688,0
