"job_id","job_title","location","salary_currency","salary_min","salary_max","website","highest_ed","years_exp","continent","country","skills"
"38417","sr lead data scientist","United States","USD",165000,190000,"ai-jobs.net","phd",4,"Americas","United States","Data visualization, Economics, Engineering, Feature engineering, GCP, Google Cloud, Machine Learning, Mathematics, ML models, Model deployment, PhD, Python, Research, SQL, Statistics, Streaming, Creativity, Teamwork, Machine learning algorithms, Leadership, Data science, Data collection, Communication, Collaboration"
"38467","customer experience data analyst","United States","USD",92000,130000,"ai-jobs.net","master",2,"Americas","United States","Clustering, Excel, Market research, Mathematics, Python, R, Research, SAS, SQL, Statistics, Curiosity, Statistical analysis, Tableau, Storytelling, Data science, SPSS, Communication"
"38486","project manager data integration","United States","USD",44000,81000,"ai-jobs.net","bachelor",NA,"Americas","United States","Excel, Privacy, Data integration, Collaboration, Research, Project management, Communication, Problem solving"
"38456","consultante senior data science bureau de nantes","France","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","France","Big Data, Consulting, Consulting firm, Linux, Machine Learning, MATLAB, Perl, Python, R, Collaboration, Data science, SAS, js, C++, Unix"
"38445","quantitative modeling enterprise model risk aiml","United States","USD",81000,152000,"ai-jobs.net","phd",8,"Americas","United States","Causal inference, Classification, Computer Science, Econometrics, Economics, Finance, Machine Learning, Mathematics, ML models, PhD, Python, R, Research, Statistics, Testing, Communication, Risk modeling, Unstructured data, Data visualization, Hypothesis testing, Optimization, Leadership, Collaboration"
"38485","mcdp data integration manager","United States","USD",69000,128000,"ai-jobs.net","bachelor",10,"Americas","United States","Agile, Architecture, AWS, Data Analytics, Data quality, Engineering, Jira, Data integration, Testing, Data validation, Leadership, Communication, Agile methodologies"
"38433","data engineer support engineer","Japan","USD",61000,135000,"ai-jobs.net",NA,NA,"Asia","Japan","APIs, Architecture, AWS, Azure, Business Intelligence, Computer Science, Consulting, Data warehouse, ETL, GCP, Git, Google Cloud, Hadoop, Linux, MongoDB, NoSQL, Oracle, RDBMS, SQL, Data integration, Communication, Problem solving, Database management, XML, Curiosity, Creativity, Unix, Travel"
"38480","data specialist serbia","Serbia","USD",70000,148000,"ai-jobs.net",NA,NA,"Europe","Serbia","Excel, Market research, Power BI, Data Analytics"
"38482","bi analyst intern","Hungary",NA,NA,NA,"ai-jobs.net",NA,NA,"Europe","Hungary","Agile, AWS, Business Intelligence, Data visualization, GCP, Looker, Power BI, Python, Scrum, Snowflake, SQL, Statistics, Tableau, Collaboration, Testing, Statistical analysis"
"38449","analytics engineer",NA,"USD",120000,145000,"ai-jobs.net",NA,4,NA,NA,"Agile, Airflow, Architecture, AWS, Big Data, Business Intelligence, Data analysis, Data Analytics, Data pipelines, Data warehouse, Engineering, ETL, Excel, Finance, FiveTran, GCP, Google Cloud, Looker, Pipelines, Power BI, Privacy, Python, R, Research, Security, Snowflake, SQL, Collaboration, Data engineering, Data science, Data driven decision making, Data modeling, Tableau, Google Sheets"
"38421","market data analyst fm","Egypt","USD",42000,60000,"ai-jobs.net","bachelor",3,"Africa","Egypt","Business Intelligence, Computer Science, Excel, Power BI, Python, R, Research, Security, Spark, SQL, Statistics, Data visualization, Data science, Problem solving, Programming, C, Tableau"
"38453","data scientist risk","Canada","USD",129000,185000,"ai-jobs.net",NA,4,"Americas","Canada","Agile, Architecture, Big Data, Computer Science, Crypto, Data analysis, Data management, Data Mining, Economics, Engineering, Finance, FinTech, Hadoop, Machine Learning, Mathematics, Python, Research, Spark, SQL, Statistics, Automation, Data visualization, Tableau, Collaboration, Communication, Data modeling, Machine learning algorithms, Data science, Critical thinking, Storytelling"
"38430","senior data engineer finance","United States","USD",133000,226000,"ai-jobs.net",NA,5,"Americas","United States","Data warehouse, Data Warehousing, Finance, Power BI, Snowflake, SQL, Curiosity, Automation, Collaboration, Tableau, Problem solving, Data modeling, Communication"
"38377","director of data science","Israel","USD",141000,192000,"ai-jobs.net",NA,4,"Asia","Israel","Agile, Airflow, Big Data, Databricks, Deep Learning, Docker, E-commerce, Kafka, KPIs, Kubeflow, Kubernetes, Machine Learning, Mathematics, NLP, Python, R, R&D, Research, Spark, Data science, Collaboration, Leadership, Statistics, Communication, Problem solving, Business acumen"
"38376","data scientist end of studies internship","France",NA,NA,NA,"ai-jobs.net","master",NA,"Europe","France","Big Data, Chatbots, Computer Science, Engineering, Machine Learning, Mathematics, NLP, OOP, Pipelines, R, R&D, Research, Programming, Data science, Automation, Data engineering, Data processing, Data cleaning, Statistics"
"38326","staff machine learning engineer speech and audio","United States","USD",131000,201000,"ai-jobs.net","phd",10,"Americas","United States","Architecture, ASR, Computer Science, Deep Learning, Engineering, Keras, Machine Learning, Mathematics, NLP, PhD, Python, PyTorch, R, R&D, Research, Curiosity, Programming, C, C++, Collaboration, Communication"
"38330","senior machine learning engineer python developer","Ukraine","USD",80000,129000,"ai-jobs.net","phd",4,"Europe","Ukraine","Agile, Airflow, Computer Science, Elasticsearch, Engineering, Kafka, Machine Learning, PhD, Physics, Pipelines, Predictive modeling, Python, R, Research, Scrum, Spark, Statistics, Data science, Communication, Testing, Gradient boosting"
"38386","data engineer","United States","USD",115000,180000,"ai-jobs.net","bachelor",5,"Americas","United States","Agile, AWS, Azure, Consulting, Consulting firm, Data Analytics, Data pipelines, Data Warehousing, Engineering, ETL, Firehose, Kinesis, OLAP, Oracle, Pipelines, QuickSight, Redshift, Scrum, Collaboration, SQL, Communication, Travel"
"38387","lead data engineer","Norway","USD",103000,160000,"ai-jobs.net",NA,10,"Europe","Norway","Agile, Architecture, Big Data, CI/CD, Engineering, HBase, Maven, Oracle, Power BI, RDBMS, Spark, Data engineering, SQL, Communication"
"38375","senior data scientist","Mexico","USD",129000,185000,"ai-jobs.net",NA,3,"Americas","Mexico","Data analysis, Data Analytics, Data visualization, Engineering, Genetics, Market research, Mathematics, Physics, Python, R, Research, Spotfire, Statistics, Data science, Programming, Leadership, Collaboration, Statistical analysis, Tableau"
"38335","sql data architect pc insurance","United States","USD",135000,195000,"ai-jobs.net","bachelor",4,"Americas","United States","Agile, Big Data, Data analysis, Data governance, Data pipelines, Engineering, OOP, Pipelines, Privacy, Python, R, R&D, Snowflake, SQL, Statistics, Data engineering, Data integration, Data visualization, Optimization, Data collection, Data management, Data Analytics, Communication, Teamwork, STEM, Data science, Programming, Project management, Leadership, Collaboration, Automation, Risk modeling"
"38388","senior manager data engineering","South Africa","USD",115000,180000,"ai-jobs.net",NA,7,"Africa","South Africa","AWS, Azure, Banking, Classification, Computer Science, Credit risk, Data analysis, Data Analytics, Data management, Engineering, Pipelines, Power BI, Python, R, SAS, SQL, .NET, Optimization, Data structure, Google Analytics, Programming"
"38364","softwareentwickler mwd autonomes fahren map services","Germany","USD",39000,73000,"ai-jobs.net",NA,NA,"Europe","Germany","Azure, DevOps, Kubernetes, Cloud computing, Data science, C++, Python"
"38353","global business data analyst","Poland","USD",30000,1e+05,"ai-jobs.net",NA,NA,"Europe","Poland","Architecture, Azure, Business Intelligence, Data Analytics, Data governance, Data quality, DevOps, Excel, Finance, Power BI, Security, SQL, Leadership, Communication, Unstructured data, Problem solving, Collaboration, Data visualization"
"38351","junior data analyst end of studies internship","France",NA,NA,NA,"ai-jobs.net",NA,NA,"Europe","France","Consulting, Engineering, Excel, Machine Learning, Mathematics, SQL, Statistics, Problem solving, Tableau"
"38341","senior marketing data analyst remote","France","USD",92000,130000,"ai-jobs.net","bachelor",3,"Europe","France","Data analysis, ETL, Excel, Finance, Snowflake, SQL, Leadership, Storytelling, Unstructured data, Collaboration"
"38413","associate master data management","India","USD",55000,102000,"ai-jobs.net","master",NA,"Asia","India","Data management, Engineering, Oracle, Collaboration, Automation, Testing, Communication"
"38350","principal member technical staff platform data analytics","India","USD",55000,102000,"ai-jobs.net",NA,5,"Asia","India","Agile, Architecture, AWS, Azure, Big Data, Data Analytics, Data management, Data pipelines, Docker, Engineering, Hadoop, Kafka, Pipelines, SDLC, Spark, Streaming, Testing, Collaboration, Leadership, Programming, Data processing, Aggregation, Agile methodologies, Problem solving"
"38419","senior software developer for data visualization and ux fmdiv remote possible","Germany","USD",56000,104000,"ai-jobs.net",NA,NA,"Europe","Germany","Computer Science, Data visualization, Engineering, Git, Spark, Testing, UX, C++, Programming, Collaboration"
"38338","data analyst","United States","USD",75000,130000,"ai-jobs.net","master",3,"Americas","United States","Data Analytics, Data pipelines, Data Warehousing, Excel, Pipelines, PostgreSQL, SQL, Data visualization, Communication, Problem solving"
"38374","senior data science engineer st louis mo","United States","USD",69000,128000,"ai-jobs.net","bachelor",3,"Americas","United States","Big Data, Computer Science, Data pipelines, Engineering, Hadoop, Kafka, Machine Learning, ML models, Pipelines, Python, R, RDBMS, Data science, Cloud computing, Database management, Data engineering, Programming, Scripting, Spark"
"38420","junior data analyst","United Kingdom","USD",42000,60000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","Business Intelligence, Data governance, Data management, Data quality, Data Studio, ICML, KPIs, Looker, NeurIPS, SQL, Google Sheets, Data visualization, Storytelling, Curiosity"
"38322","research scientist future product innovation","United States","USD",151000,210000,"ai-jobs.net","phd",NA,"Americas","United States","Causal inference, Computer Science, Economics, Engineering, Machine Learning, NLP, PhD, Privacy, Prototyping, Research, Robotics, Stable Diffusion, Creativity, Curiosity, Natural Language Processing, Collaboration, Statistics"
"38319","head of data analytics fmx","Germany","USD",102000,230000,"ai-jobs.net",NA,NA,"Europe","Germany","Agile, Airflow, Architecture, AWS, BigQuery, Data Analytics, DataOps, Data pipelines, E-commerce, Engineering, ETL, Finance, GCP, Google Cloud, Kafka, KPIs, Looker, MPP, NoSQL, OKR, Pipelines, Power BI, Python, Redshift, Snowflake, SQL, Tableau, Data communication, Data visualization, Collaboration, Agile methodologies, Terraform"
"38349","junior data analytics forecast planning","Portugal","USD",39000,73000,"ai-jobs.net",NA,NA,"Europe","Portugal","Computer Science, Data Analytics, Economics, Engineering, Looker, Mathematics, Python, R, Research, SQL, Statistics, Predictive analytics, Time series analysis, Aggregation, Tableau"
"38370","sr data scientist","India","USD",129000,185000,"ai-jobs.net","phd",6,"Asia","India","BERT, Computer Science, Git, Industrial, Machine Learning, NLP, NumPy, Pandas, Python, Scikit-learn, SQL, Statistics, Transformers, Curiosity, Unstructured data, Collaboration, Data science, PhD, Machine learning algorithms, Leadership, Communication, Neural network, Unix"
"38365","full stack developer cnetetlssis experian health can be remote anywhere in the us","United States","USD",62000,115000,"ai-jobs.net","bachelor",3,"Americas","United States","Agile, Angular, Architecture, Bitbucket, Computer Science, ETL, JavaScript, Jira, JSON, .NET, React, Security, SQL, SSIS, Testing, Collaboration, C#, Creativity, Problem solving, Microsoft SQL Server, Data visualization, CSS, XML"
"38373","data science manager ecommerce","United States","USD",245000,299000,"ai-jobs.net","phd",2,"Americas","United States","Banking, Blockchain, Clustering, Crypto, Data warehouse, E-commerce, Engineering, Looker, Machine Learning, Mathematics, Python, SQL, Statistics, Data science, Data driven decision making, Leadership, Collaboration, Data Analytics, Data visualization, PhD, STEM, C, Open Source"
"38360","big data graduate program","United States","USD",44000,81000,"ai-jobs.net",NA,NA,"Americas","United States","Big Data, Computer Science, Consulting, DevOps, Elasticsearch, Engineering, GCP, Google Cloud, Hadoop, Kubernetes, Mathematics, Physics, Python, R, Scala, Spark, Data science, Data engineering, Programming, STEM, Problem solving, Communication, Critical thinking, Travel"
"38403","data engineer","United Kingdom","USD",115000,180000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","AWS, Consulting, Data Warehousing, Engineering, ETL, MS SQL, Oracle, Power BI, SQL, Tableau, Problem solving, Data engineering, Oracle Database, Trifacta"
"38409","data engineer fcr hf","France","USD",115000,180000,"ai-jobs.net",NA,NA,"Europe","France","Agile, Architecture, AWS, Databricks, Engineering, Finance, GitLab, PHP, Python, Scrum, Snowflake, Data engineering"
"38418","lyon data scientist confirmee hf","France","USD",36000,93000,"ai-jobs.net",NA,NA,"Europe","France","Architecture, Big Data, C++, Deep Learning, Git, Keras, Machine Learning, Python, PyTorch, Data science, TensorFlow, C, Leadership"
"38313","data science analytics internships summer","United States",NA,NA,NA,"ai-jobs.net",NA,NA,"Americas","United States","Angular, Architecture, AWS, Databricks, Data visualization, Engineering, Finance, GCP, Google Cloud, JavaScript, Julia, Machine Learning, PySpark, Python, R, Scala, Spark, SQL, Statistics, Streaming, Leadership, Creativity, Teamwork, Data science, Collaboration, Data engineering, Communication, Data analysis, Programming, Tableau, Cloud computing"
"38333","it product manager master data management","Poland","USD",62000,115000,"ai-jobs.net","master",3,"Europe","Poland","APIs, Computer Science, Data management, Engineering, ITIL, Spark, Collaboration"
"38340","senior marketing data analyst berlin","Germany","USD",92000,130000,"ai-jobs.net","bachelor",3,"Europe","Germany","Data analysis, ETL, Excel, Finance, Snowflake, SQL, Leadership, Storytelling, Unstructured data, Collaboration"
"38380","summer internship data science platform mission emea","Sweden",NA,NA,NA,"ai-jobs.net","master",NA,"Europe","Sweden","Agile, Computer Science, Data analysis, Economics, Mathematics, Pandas, Python, R, SQL, Statistics, Streaming, Collaboration, Data science, Tableau, Creativity"
"38390","senior data engineer","United Kingdom","USD",73000,120000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","Azure, Databricks, Data governance, DevOps, Engineering, Power BI, Python, Scala, Spark, Data engineering, Communication, Data science, SQL"
"38412","lyon data engineer hf","France","USD",61000,135000,"ai-jobs.net",NA,NA,"Europe","France","Architecture, AWS, Azure, Big Data, GCP, Hadoop, Kafka, Pipelines, Python, Scala, Data science, Collaboration, Spark"
"38329","forward deployed machine learning engineer london","United Kingdom","USD",80000,129000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","Architecture, Computer Vision, Data management, Engineering, Keras, Machine Learning, ML models, MLOps, NLP, Open Source, Python, PyTorch, Research, TensorFlow, Natural Language Processing"
"38395","senior scientist decision sciences","United States","USD",69000,128000,"ai-jobs.net","phd",NA,"Americas","United States","A/B testing, Architecture, Clustering, Computer Science, Data analysis, Data management, Economics, Engineering, Feature engineering, Git, Hadoop, Linux, Machine Learning, Mathematics, Physics, PostgreSQL, Privacy, Python, Recommender systems, Research, Scala, Spark, SQL, Statistics, Testing, Distributed computing, Machine learning algorithms, Collaboration, PhD, Dimensionality reduction, Time series analysis, Sampling, Programming"
"38401","staff data engineer","United States","USD",69000,128000,"ai-jobs.net",NA,10,"Americas","United States","Architecture, Business Intelligence, Consulting, Data analysis, Data Warehousing, JavaScript, KPIs, OOP, Power BI, Python, Snowflake, SQL, Curiosity, Automation, Data integration, Collaboration, Data modeling, Programming, Tableau, Business acumen"
"38406","data analystdba top secret clearance","United States","USD",1e+05,150000,"ai-jobs.net","phd",5,"Americas","United States","Computer Science, DevOps, Linux, Neo4j, Research, Security, Cybersecurity, Open Source, Optimization, SQL"
"38398","actuary data architect sql","United States","USD",135000,195000,"ai-jobs.net","bachelor",4,"Americas","United States","Agile, Big Data, Data analysis, Data governance, Data pipelines, Engineering, OOP, Pipelines, Privacy, Python, R, R&D, Snowflake, SQL, Statistics, Data engineering, Data integration, Data visualization, Optimization, Data collection, Data management, Data Analytics, Communication, Teamwork, STEM, Data science, Programming, Project management, Leadership, Collaboration, Automation, Risk modeling"
"38342","senior marketing data analyst paris","France","USD",92000,130000,"ai-jobs.net","bachelor",3,"Europe","France","Data analysis, ETL, Excel, Finance, Snowflake, SQL, Leadership, Storytelling, Unstructured data, Collaboration"
"38327","seniorstaff software engineer perception machine learning infrastructure","United States","USD",170000,280000,"ai-jobs.net",NA,NA,"Americas","United States","Autonomous Driving, CI/CD, Data Analytics, Databricks, Data Mining, Data pipelines, Deep Learning, Engineering, Keras, Kubernetes, Machine Learning, MLFlow, ML infrastructure, ML models, MLOps, ONNX, Pipelines, Python, PyTorch, Robotics, Scala, Spark, SQL, Tableau, TensorFlow, Automation, TensorRT, Cloud computing"
"38347","senior data analyst hr","United Kingdom","USD",92000,130000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","CX, Data Analytics, Data Studio, GCP, Google Cloud, Looker, Privacy, Python, SQL, Data visualization, Terraform, Storytelling, Problem solving, Google Analytics"
"38402","senior manager data engineering","United States","USD",129000,252000,"ai-jobs.net","phd",NA,"Americas","United States","Agile, Architecture, AWS, Azure, BigQuery, Bigtable, Computer Science, Consulting, Dataflow, Data pipelines, DynamoDB, ELT, Engineering, ETL, GCP, Google Cloud, Helm, JavaScript, Lambda, MySQL, NoSQL, Oracle, Pipelines, PySpark, Python, Redshift, Scala, SDLC, Spark, SQL, Streaming, Terraform, Problem solving, Creativity, Programming, Testing, Data validation, Data modeling, Optimization, Data processing"
"38352","senior data analyst channel analytics","South Korea","USD",92000,130000,"ai-jobs.net",NA,NA,"Asia","South Korea","Airflow, GitHub, Jira, Privacy, Python, R, SQL, Tableau, Project management"
"38399","senior data engineer","United States","USD",75000,130000,"ai-jobs.net",NA,3,"Americas","United States","Agile, APIs, Architecture, AWS, Azure, CI/CD, Distributed Systems, DynamoDB, Engineering, GCP, Git, Hadoop, Pipelines, Python, Scala, Security, Snowflake, Spark, SQL, Data science, Data engineering, Collaboration, Programming, Teaching, API"
"38367","etl developer","United States","USD",63000,250000,"ai-jobs.net","bachelor",3,"Americas","United States","Agile, Big Data, Computer Science, Data analysis, Data quality, ETL, Finance, Git, Hadoop, Informatica, Jira, Oracle, SDLC, SQL, Communication, Collaboration"
"38378","data scientist","Hungary","USD",129000,185000,"ai-jobs.net","phd",2,"Europe","Hungary","Agile, Azure, Business Intelligence, Classification, Clustering, Data Mining, Deep Learning, Docker, Engineering, Kubernetes, Machine Learning, MLFlow, ML models, Physics, Privacy, Python, R, RDBMS, SageMaker, Data science, Collaboration, Creativity, PhD, Programming, Statistics, Communication"
"38337","data analyst","India","USD",92000,130000,"ai-jobs.net","master",5,"Asia","India","Banking, Classification, Data analysis, Git, Machine Learning, MS SQL, Power BI, Python, Security, SQL, Statistics, Collaboration, Data visualization, Hypothesis testing, Communication, Problem solving"
"38306","senior data analyst","India","USD",92000,130000,"ai-jobs.net","phd",8,"Asia","India","A/B testing, Consulting, Data analysis, Data Mining, Economics, Excel, KPIs, Mathematics, PhD, Privacy, Research, SQL, Statistics, Collaboration, Aggregation, Optimization, Statistical analysis"
"38328","machine learning engineer","Spain","USD",80000,129000,"ai-jobs.net",NA,3,"Europe","Spain","Agile, APIs, AWS, Azure, CI/CD, Computer Science, Data quality, Deep Learning, Docker, Engineering, Feature engineering, GCP, Git, Kubernetes, Machine Learning, ML models, MLOps, Model training, NLP, Pipelines, Python, PyTorch, TensorFlow, Automation, Communication, Problem solving, Programming, .NET"
"38368","principal clinical data lead","United States","USD",69000,128000,"ai-jobs.net","bachelor",7,"Americas","United States","Biology, Computer Science, Data management, Data strategy, Economics, Mathematics, Leadership, Data collection, Programming, Statistics, Project management, Collaboration"
"38369","staff data scientist","India","USD",55000,102000,"ai-jobs.net","phd",8,"Asia","India","BERT, Computer Science, Git, Industrial, Machine Learning, NLP, NumPy, Pandas, Python, Scikit-learn, SQL, Statistics, Transformers, Curiosity, Unstructured data, Collaboration, Data science, Machine learning algorithms, Leadership, Communication, Neural network, Unix, PhD"
"38382","data science analytics internships summer","United States",NA,NA,NA,"ai-jobs.net",NA,NA,"Americas","United States","A/B testing, Amplitude, Big Data, BigQuery, Data analysis, Data visualization, Deep Learning, GCP, Google Cloud, KPIs, Looker, Machine Learning, Python, SQL, Statistical modeling, Statistics, Tableau, Leadership, Data science, Programming, Hypothesis testing"
"38308","data scientist koffie thee","Netherlands","USD",36000,93000,"ai-jobs.net",NA,NA,"Europe","Netherlands","Agile, DevOps, Engineering, Machine Learning, Data science, Scrum"
"38385","senior data engineer shared services operations hybrid","United States","USD",115000,180000,"ai-jobs.net","bachelor",2,"Americas","United States","APIs, Athena, AWS, Copywriting, Data Analytics, Data governance, Data Mining, EC2, ECS, Engineering, Excel, Finance, Hadoop, Informatica, JavaScript, JSON, Lambda, MongoDB, MySQL, OOP, Oracle, Pipelines, Power BI, Prototyping, Python, Redshift, Robotics, RPA, Security, SharePoint, SQL, Tableau, Testing, Cloud computing, Communication, Automation, Programming, Scripting, Microsoft SQL Server, XML, Unix, Database management, Oracle Database, Data engineering"
"38299","cloud sw developer for index search product data management engineering fmdiv","Germany","USD",62000,115000,"ai-jobs.net","phd",NA,"Europe","Germany","Agile, Azure, Big Data, Computer Science, Data management, Engineering, PhD, Spark, UX, Communication"
"38323","senior bi analyst bb growth","United Kingdom","USD",48000,78000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","Amplitude, Architecture, Business Intelligence, Engineering, ETL, Excel, Finance, FinTech, KPIs, Looker, Data cleaning, SQL, Data engineering, Collaboration"
"38361","senior bi developer","United States","USD",110000,140000,"ai-jobs.net","bachelor",10,"Americas","United States","APIs, Architecture, Computer Science, Data warehouse, Data Warehousing, ETL, Finance, FiveTran, OLAP, PostgreSQL, Power BI, Python, Redshift, Security, Snowflake, SQL, Statistics, Automation, Data integration, Data modeling, Data visualization, Tableau, Problem solving, Communication, API"
"38392","data engineer","United States","USD",105000,205000,"ai-jobs.net",NA,3,"Americas","United States","Architecture, Big Data, Business Intelligence, Data pipelines, Data quality, Data warehouse, Engineering, Machine Learning, OLAP, Pipelines, Python, Redshift, Scala, SQL, Streaming, Collaboration, Data science, Data visualization, Data engineering, Optimization"
"38332","data engineer analytics engineer","Poland","USD",110000,184000,"ai-jobs.net",NA,NA,"Europe","Poland","Agile, Airflow, Data pipelines, Data warehouse, Docker, Git, GitHub, Looker, Metabase, Open Source, Pipelines, Privacy, Python, R, R&D, SQL, .NET, Collaboration, Data driven decision making, Data modeling, Git version control, Data visualization, Tableau"
"38400","actuarial associate data engineering analytics lab deal","United States","USD",73000,120000,"ai-jobs.net","bachelor",4,"Americas","United States","Agile, Big Data, Data analysis, Data governance, Data pipelines, Engineering, OOP, Pipelines, Privacy, Python, R, R&D, Snowflake, SQL, Statistics, Data engineering, Data integration, Data visualization, Optimization, Data collection, Data management, Data Analytics, Communication, Teamwork, STEM, Data science, Programming, Project management, Leadership, Collaboration, Automation, Risk modeling"
"38314","data scientist","Latvia","USD",38160,76320,"ai-jobs.net",NA,3,"Europe","Latvia","Agile, AWS, Big Data, Classification, Clustering, Computer Science, Docker, Engineering, GitLab, Jira, Kafka, Kanban, Keras, Kubernetes, Linear algebra, Machine Learning, Mathematics, Matplotlib, ML models, NumPy, Pandas, Physics, PostgreSQL, Python, PyTorch, Recommender systems, Research, Scala, Scikit-learn, Scrum, Spark, SQL, Statistical modeling, Statistics, Statistical analysis, Data science, Optimization, TensorFlow, Communication, Problem solving, Programming"
"38359","big data graduate programme","Belgium","USD",39000,73000,"ai-jobs.net","bachelor",NA,"Europe","Belgium","Big Data, Computer Science, DevOps, Elasticsearch, Engineering, GCP, Google Cloud, Hadoop, Kubernetes, Mathematics, Physics, Python, R, Scala, Data science, Data engineering, Programming, Spark, Problem solving"
"38408","data analyst","Ireland","USD",62000,135000,"ai-jobs.net",NA,5,"Europe","Ireland","Data analysis, Data quality, Python, R, Collaboration, Communication, Automation, SQL, Problem solving, Curiosity"
"38371","lead product data scientist",NA,"USD",1e+05,170000,"ai-jobs.net","bachelor",NA,NA,NA,"A/B testing, Amplitude, Data Analytics, Data governance, E-commerce, Econometrics, Economics, Engineering, KPIs, OKR, Python, SQL, Travel, Problem solving, Data science, Communication, Statistics, Optimization, Statistical analysis, Data visualization, Collaboration"
"38366","etl developer french speaker","Portugal","USD",63000,250000,"ai-jobs.net","bachelor",3,"Europe","Portugal","Banking, Computer Science, Data quality, ETL, Excel, Oracle, Automation, Optimization, Oracle Database, SQL, Communication, Collaboration"
"38354","data analyst  months contract covering parental leave","Australia","USD",62000,135000,"ai-jobs.net",NA,NA,"Oceania","Australia","Athena, AWS, Computer Science, Data analysis, Engineering, Machine Learning, Mathematics, Python, R, Redshift, SageMaker, SQL, Statistics, Data visualization, Tableau, Data engineering, Programming, Teamwork, Collaboration"
"38298","data architect digital manufacturing wmd","Germany","USD",135000,195000,"ai-jobs.net",NA,NA,"Europe","Germany","Big Data, C++, Computer Science, Data governance, Python, SQL, C"
"38334","master data manager","India","USD",77000,134000,"ai-jobs.net","master",5,"Asia","India","Architecture, Computer Science, Data management, Automation, Data integration, Data quality, Communication"
"38317","data engineer gcp hf","France","USD",61000,135000,"ai-jobs.net",NA,NA,"Europe","France","Architecture, Big Data, GCP, GitLab, Python, Data science, SQL"
"38301","financial data manager","Finland","USD",77000,134000,"ai-jobs.net",NA,NA,"Europe","Finland","Engineering, Finance, Looker, Power BI, SQL, Data engineering, Data analysis, Data science, Tableau"
"38345","data analyst",NA,"USD",92000,130000,"ai-jobs.net",NA,NA,NA,NA,"Data visualization, Excel, GCP, Google Cloud, KPIs, Looker, Machine Learning, Python, R, SQL, Collaboration, Google Sheets, Tableau, Communication"
"38324","senior machine learning engineer computer vision","United States","USD",131000,201000,"ai-jobs.net","phd",5,"Americas","United States","Classification, Computer Vision, Deep Learning, Engineering, Industrial, Keras, Machine Learning, ML models, PhD, Python, PyTorch, Research, Spark, Automation, Data engineering, Collaboration, TensorFlow"
"38290","work student mfd data engineering","Germany","USD",61000,135000,"ai-jobs.net","master",NA,"Europe","Germany","Airflow, AWS, Computer Science, Engineering, ETL, GCP, Industrial, Linux, Pipelines, Python, R, Spark, SQL, Programming, Travel, C"
"38394","data engineer cloud hf","France","USD",115000,180000,"ai-jobs.net",NA,NA,"Europe","France","Agile, Architecture, AWS, Azure, Big Data, ETL, GCP, Hadoop, OLAP, Python, Scala, Spark, Data science, Tableau"
"38389","senior data engineer fully remote","United Kingdom","USD",73000,120000,"ai-jobs.net","master",2,"Europe","United Kingdom","Athena, AWS, Big Data, Computer Science, Data pipelines, Data Warehousing, DevOps, Engineering, ETL, Hadoop, NoSQL, Pipelines, Python, Redshift, Spark, SQL, Testing, Collaboration, Data engineering, Data science, Communication, Curiosity, Data storage, Problem solving"
"38381","business analytics leader aws sales insights analytics and data science siads","United States","USD",140000,260000,"ai-jobs.net","master",8,"Americas","United States","Agile, Architecture, AWS, Big Data, Business Analytics, Business Intelligence, Computer Science, Data Analytics, Data management, Engineering, ETL, Finance, Mathematics, Python, QuickSight, R, SAS, Scrum, SDLC, SQL, Statistics, Leadership, Data integration, Data visualization, Automation, Data modeling, Programming, Communication, Tableau"
"38393","data engineer teradata hf","France","USD",61000,135000,"ai-jobs.net",NA,NA,"Europe","France","Architecture, Big Data, Qlik, SQL, Data science, Teradata, Collaboration, Unix, Communication"
"38331","data analytics engineer hf","France","USD",103000,175000,"ai-jobs.net","master",NA,"Europe","France","Agile, Airflow, Architecture, AWS, Big Data, CI/CD, Data Analytics, DevOps, Engineering, Kanban, OKR, Python, Scrum, Snowflake, SQL, Tableau, Data engineering, TDD, Data science, Collaboration, Communication"
"38391","project manager data engineering","Germany","USD",73000,120000,"ai-jobs.net","bachelor",NA,"Europe","Germany","Computer Science, Data engineering, Project management, Communication"
"38297","data architect","United Kingdom","USD",135000,195000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","Data analysis, Excel, Finance, Power BI, Privacy, Data visualization, SQL, Automation, Communication, Scripting"
"38343","senior marketing data analyst london","United Kingdom","USD",92000,130000,"ai-jobs.net","bachelor",3,"Europe","United Kingdom","Data analysis, ETL, Excel, Finance, Snowflake, SQL, Leadership, Storytelling, Unstructured data, Collaboration"
"38363","analystpower bi support data visualization","Poland","USD",62000,115000,"ai-jobs.net","bachelor",3,"Europe","Poland","Business Intelligence, Data management, Data quality, Data strategy, Data visualization, Engineering, Excel, Finance, KPIs, Power BI, QlikView, SQL, SSIS, Collaboration, Testing, Data validation, Problem solving, Data science"
